featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Hungatella	-0.567365646080061	-0.574432830821044	-0.558995801186992	-0.0254234460635692	4.50178570639984	-0.00518340823459417	0.498178032316001	0.507970297946873	0.909131540667757	0.527773059200864	0.92612090320454
[Clostridium]_innocuum_group	-0.545212534049733	-0.547412178921157	-0.542465439587358	-0.079955100980535	4.74272766022323	-0.0157655979921091	0.492708333498201	0.523308954083425	0.909730559172985	0.506218773956585	0.91877967938423
Rothia	4.63247169719679	4.42921354454331	4.80791313937861	0.601286297210144	5.52811674528924	0.0977569750819405	0.447162937177494	0.45054539474861	0.920815010693053	0.536118350015339	0.946648156566745
Neisseria	-0.597859404459983	-0.720418973969069	-0.482826623413224	0.176546960285363	4.39943213106185	0.0371275882708016	0.479958355476736	0.50284260474062	0.895056092030844	0.525691142213015	0.915365359931966
Corynebacterium	0.684884615545737	0.848009412116878	0.530215735704402	-0.310344292297343	4.18363578963654	-0.0608670098070025	0.463820927422028	0.558313559602133	0.917189423827514	0.562705286324759	0.937811902653165
Anaerococcus	-0.46011490339278	-0.417965407413628	-0.508316128484854	-0.160317421888207	4.28634717939204	-0.0313175350625424	0.482291667067477	0.513990686651512	0.923215193758748	0.512069813215871	0.916027787392062
Phascolarctobacterium	-0.690797563958277	-0.669315874611016	-0.704421849552192	-0.0645754058195642	4.78751779110937	-0.0117373918185201	0.492708333498201	0.562371864782753	0.926078726263529	0.56907946640342	0.927973307732632
unclassified_Pasteurellaceae	0.132671134655957	0.170061348939095	0.108546647114486	-0.287765206873292	5.55068815792559	-0.041289378663879	0.475273295718521	0.575396518641645	0.928259909860918	0.580750767007539	0.943489714006446
Epulopiscium	-0.595247018802622	-0.591610907364006	-0.596064713977873	0.0257458811783442	4.534924110847	0.00501111196111883	0.498437500035322	0.515101513403955	0.91131344316421	0.507184779269012	0.912600470888196
Eggerthella	0.351565331152603	0.165682951652581	0.531946130726838	0.385430659167396	4.67321243339983	0.0693805579112241	0.46746486278885	0.516310493968486	0.91464949277549	0.552680257704893	0.935662287977004
Incertae_Sedis	-0.699858668455457	-0.733455315337785	-0.658223851440941	0.271311206147051	4.2339062236149	0.0560095759852672	0.471629360351223	0.520402275631125	0.901748866831412	0.533246149904556	0.911001783898433
Granulicatella	-0.437749789937801	-0.651077968543814	-0.206272352715612	0.578326789511301	4.31603035172405	0.12000237879365	0.443750001287865	0.439572671739882	0.874175270611488	0.450198909021689	0.877780507795977
[Ruminococcus]_torques_group	-0.768604238188667	-0.728295021554986	-0.791335530110974	-0.101811591829111	4.25911517694277	-0.0194916629341286	0.489328474993828	0.498405192763988	0.90523357223482	0.508661893958878	0.926855680215824
Actinobaculum	-0.609551312595833	-0.580648988820071	-0.629390291051303	0.0273372771103979	4.70166049072816	0.00428373200565403	0.497657470120573	0.54069512196843	0.912351510017394	0.495017995873277	0.908819273815669
Akkermansia	-0.636115557345168	-0.66442256820693	-0.609127297032712	0.101614997329595	4.4037769483874	0.0195444756620682	0.488287350603007	0.479461972862502	0.9089458585053	0.49493350769502	0.922671832247903
unclassified_Enterobacterales	-0.468485285674782	-0.615630212438346	-0.331386103911675	0.345808751914281	5.16452336044093	0.0545103334670618	0.463300365226788	0.525972240791813	0.920063219526025	0.515324770060741	0.927568843430025
unclassified_Lachnospiraceae	-0.553112234923504	-0.522431537637723	-0.580726041271366	0.123431679830929	4.62890959259255	0.0221813076581459	0.486725664016788	0.522430657714344	0.916867026840646	0.52747057137726	0.913064411183879
Anaerostipes	-0.713193130979493	-0.790615411198183	-0.645301934012498	0.126150182293482	4.35367057993462	0.0246931303030169	0.487766788407598	0.512813498455527	0.905473480198429	0.507079976488355	0.905861435755279
Blautia	-0.656744690527364	-0.490638818934345	-0.815340669802872	-0.221741871945869	4.39851258781156	-0.0442611874561184	0.478917231085999	0.469545427361686	0.893060212621587	0.443261437545564	0.898623816218454
