featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Epulopiscium	-0.522617292273982	-0.604589766432977	-0.449436922111557	0.145463482772795	4.606461200919	0.0246781564670011	0.488807912798416	0.545521346051812	0.924580309924003	0.527843798749581	0.920611848292374
Eggerthella	0.31249171915873	0.166494597944527	0.429934435875699	0.255298475543924	4.64572076218203	0.0518112945632959	0.478396668890635	0.556985888054348	0.933421137263227	0.565839628071884	0.944915651221435
Incertae_Sedis	-0.760499779885473	-0.761222327893543	-0.760321128092794	0.0645866434519755	4.3383910891601	0.0156471693717078	0.491666666855099	0.524437954572606	0.916926408990737	0.541127133888134	0.925921054197625
Granulicatella	-0.37267798936765	-0.525902887783068	-0.229315849033638	0.358809378055329	4.392896556581	0.0722082508331386	0.460937500888454	0.465565689004271	0.904849289279729	0.489134447692091	0.914573760753287
[Ruminococcus]_torques_group	-0.683387110352466	-0.605147201757906	-0.761778885074206	-0.16816772580225	4.21385400236615	-0.03698249030515	0.482291667067477	0.55799175981967	0.91799394386127	0.536329971033429	0.927321968589016
Actinobaculum	-0.643939717974307	-0.650181589314148	-0.626887876950976	0.0916264373122342	4.70111705061265	0.0187182480460509	0.491666666855099	0.544170382143283	0.935100763787628	0.50915057547166	0.928356799776042
Akkermansia	-0.66257920155243	-0.691194693155968	-0.630368005934822	0.156114409795034	4.19394674440367	0.0301760275589617	0.483333333710513	0.474198937420276	0.923825985823101	0.515876389879052	0.940007676153377
unclassified_Enterobacterales	-0.460822962537834	-0.558080573595556	-0.364977544214741	0.268333464045485	5.04429281485357	0.0447248006523278	0.477604167173956	0.546460096470027	0.932426580291783	0.551944843236613	0.92470376401622
unclassified_Lachnospiraceae	-0.574722061360495	-0.641870686501388	-0.497896375174545	0.0136284719432025	4.87548191900514	0.00212960376936082	0.498698594511429	0.508135150441476	0.923898824453837	0.501604291793662	0.925916122382041
Anaerostipes	-0.593386326027121	-0.618765704250711	-0.571338218726893	0.0850747098967863	4.50032314902783	0.0184439579209644	0.490104166890456	0.478042576830322	0.907743998158515	0.46726234021474	0.907651394294957
Blautia	-0.551564008239716	-0.520708672819866	-0.583971954195905	-0.0628198475956578	4.37887720819952	-0.0120842221446354	0.492187500176649	0.48185005212748	0.917245443763338	0.487988174821347	0.938610928444816
Actinomyces	0.791889955799266	0.836227263274201	0.730905506518419	-0.227795563782814	5.50251543121261	-0.0376691460165429	0.479166667138436	0.612195509568413	0.943227039426649	0.626075469141308	0.954875834072971
Acinetobacter	-0.748998165422393	-0.877840703913671	-0.634778279447632	0.18336147483775	4.26815315258073	0.036230869609616	0.480729167102944	0.504547570202597	0.918192662386562	0.478661873622898	0.914912625566317
Faecalibacterium	-0.66772782403972	-0.680837088736212	-0.652688844084348	-0.0329384054805661	4.1735820859331	-0.00829731992635101	0.494270833462862	0.528368744516866	0.928769048869336	0.505904521216395	0.930416516213093
Finegoldia	0.452719657424085	1.07566907522246	-0.0972918519991266	-1.30663861141177	5.4640557559725	-0.218847118079246	0.392503906761679	0.20451176174681	0.811500183077426	0.19696123567162	0.806375922130984
Terrisporobacter	-0.589409791313084	-0.572805157918397	-0.613597940201076	-0.0490361549147496	4.47678179281872	-0.00896145479831727	0.496095783534293	0.57292654979658	0.932203478166469	0.558526913999802	0.933570945187594
Collinsella	-0.416537493962394	-0.316747776468155	-0.496920726137096	-0.188243742366563	5.20135104983498	-0.0269876086961209	0.483602290844405	0.591474476189728	0.929324522629837	0.565735953240707	0.933458570205246
unclassified_Ruminococcaceae	-0.705321921396084	-0.806357696498906	-0.593973417179273	0.142805565339747	4.32573801799433	0.0337656364779738	0.481770833745963	0.474400834883727	0.922392201492078	0.48139890799743	0.918513779329305
Ruminococcaceae_UBA1819	-0.596777375843765	-0.657653427598025	-0.532853042564921	0.131289829342494	4.25749734855596	0.0277444420181845	0.485416666996612	0.531300150970123	0.915224857202917	0.544845362505729	0.929051147094122
Negativicoccus	-0.0781316277221169	-0.148567870198677	0.00716164941479924	0.169896591676531	4.77263998226507	0.0309940083391245	0.484122853039796	0.553212910969423	0.920526669635253	0.591750931781816	0.936340724316758
Fusobacterium	-0.63673293264561	-0.542868673378659	-0.755469333265497	-0.311987535302695	4.42242641244219	-0.0592877898929907	0.463541667495235	0.492985784536367	0.903307358313472	0.50973742276843	0.921702100301747
Varibaculum	-0.302556016415556	-0.374647706241899	-0.21570781869637	0.0794737097516993	4.72753962319879	0.0185477631568442	0.493229166819753	0.585948362201135	0.940677514566199	0.585085295701878	0.949987402596823
Anaeroglobus	-0.71750083118146	-0.763561525150413	-0.665006374714473	0.242377268402002	4.53962414136283	0.0451580032586205	0.478125000495446	0.513815315139532	0.926954263216655	0.548299464013234	0.939251347546021
Peptoniphilus	-0.206771697657101	0.0740283662116914	-0.4509758277606	-0.646713432860669	4.87813011647104	-0.111515691276985	0.445601250592449	0.423314698273976	0.896298681233345	0.439452679432781	0.894109641169989
Coprobacter	-0.632165713649142	-0.723049839468385	-0.528359538789682	0.179239497213708	4.56347369945652	0.0341809639769132	0.482561166453629	0.563317477994639	0.929797891855525	0.564293537443313	0.931739440774338
Roseburia	-0.693940666452304	-0.782997294038393	-0.571474013496407	0.261003801534729	4.40542733511956	0.0429742262265521	0.476834982304562	0.505179529702758	0.909117025740329	0.509182892684488	0.923224031815645
Cronobacter	-0.699905856796984	-0.747593734323853	-0.622948819450992	0.186890178926268	4.47745564193893	0.0352716019651075	0.480208333781438	0.488310521524203	0.925053175605314	0.490429490455066	0.933864360265128
Dolosigranulum	0.278276193639986	0.30275218068578	0.257932849193583	-0.103870301306781	4.45034915941731	-0.0198767343541873	0.489849037189241	0.545363092379582	0.931733744685104	0.590329067371638	0.946714629496174
Atopobium	-0.258289654948996	-0.66510968063852	0.199016063731936	1.07580762112212	4.40111617941778	0.219260728520258	0.390104169277032	0.310945294156434	0.825570400293505	0.265594038660525	0.817197052851143
unclassified_Planococcaceae	-0.567069001300107	-0.523292233810394	-0.615411840929311	-0.144838227087202	4.37638165594877	-0.0311304680415213	0.483333333710513	0.513048849705581	0.919988999165232	0.501525543136463	0.92966742658445
unclassified_Yersiniaceae	-0.682650154122971	-0.62960657969515	-0.745878812691376	-0.0620279138283388	4.29261291254519	-0.0119427491704408	0.493750000141307	0.514493332960663	0.931776478074406	0.541459806665348	0.934249216914948
Prevotella	-0.414741100021996	-0.528017775390944	-0.327462001124033	0.241461325836294	4.33391797412176	0.0561001713801461	0.475273295718521	0.506582352957026	0.923572739892197	0.521607606104024	0.934293759718262
unclassified_Bacteria	-0.678297141173593	-0.638723163767783	-0.714704934445842	-0.0562258707696355	4.14716762963816	-0.00864312112732296	0.493229166819753	0.508425523195486	0.923326962839904	0.480642167403747	0.92164838003304
Clostridium_sensu_stricto_13	-0.614049915900073	-0.588123367625895	-0.646413927187942	-0.11388986104596	4.27093501377354	-0.0243586727209587	0.490625000212002	0.488106373895973	0.910045561886998	0.510828498012375	0.917334942735586
Hafnia-Obesumbacterium	-0.652152202663391	-0.576086544331377	-0.724269737297824	-0.19457509454939	4.39872996837867	-0.0331801429994534	0.482812500388993	0.498406459548224	0.901722914049288	0.484090748352018	0.915357192167111
Scardovia	-0.445219411844215	-0.426567718749842	-0.466569463405849	-0.185293912238916	4.61266198303816	-0.0312070542494627	0.48464341523519	0.517137962579169	0.923770054055677	0.54803853443211	0.935090953687628
unclassified_Bacillales	-0.683890614548059	-0.574736644274029	-0.769342512535376	-0.293536116607944	4.36433977756387	-0.0563666241516344	0.465382614007778	0.47223246653953	0.930053126874251	0.496224461948463	0.932758489222093
Megamonas	-0.582206769437389	-0.578731465187184	-0.583957398870234	-0.0363550998326172	4.3588100709542	-0.00915001906034731	0.496616345729719	0.539611841194725	0.91640884971518	0.570829642313917	0.931221801668413
Dialister	-0.741229205669672	-0.756342075059628	-0.713257498402895	0.148939511084086	4.29296031544126	0.033318656014135	0.48697916696121	0.526726866289138	0.916427214680402	0.527914631826704	0.925420138330611
Dermabacter	-0.606245920603214	-0.592276429366176	-0.619620782407884	-0.0323566705537921	4.51212657641076	-0.00631946416018278	0.496616345729719	0.522534154381434	0.917617181802628	0.539751828695378	0.925364268172778
[Eubacterium]_fissicatena_group	-0.556409174841472	-0.527267634270482	-0.585686170460021	-0.0225766490296451	4.19281528187185	-0.00428519498082832	0.497916666713763	0.503485764209867	0.925952404095355	0.51991474676114	0.929206726270572
Faecalitalea	-0.584857836477979	-0.642628429317892	-0.542711812378329	0.0710277166213515	4.53710399453901	0.0148125521732843	0.493750000141307	0.515664793993232	0.932302682213404	0.52499525403887	0.933764117500147
Trabulsiella	-0.663441828495988	-0.658174827780762	-0.666595730581768	-0.0504974127507651	4.47952487614486	-0.0149532230895037	0.495054659143442	0.509812732935105	0.930278974898258	0.541483127052811	0.935502215127098
Serratia	-0.554532275112781	-0.522291780896983	-0.572461335771198	-0.00179371625099378	4.32334391374674	-0.000606718022203901	0.499739718902286	0.52278427694076	0.917691243350709	0.518857383960741	0.927140587740576
Lysinibacillus	-0.680067322859441	-0.572902097492035	-0.811084430573996	-0.240417261364354	4.31524894111688	-0.0488257354468414	0.476834982304562	0.434960791837586	0.906402306974542	0.422150504517676	0.910549934634501
Ezakiella	-0.65744889846223	-0.646458685698186	-0.665324246953546	-0.0124642427541151	4.12867372714978	-0.00252591807599828	0.497657470120573	0.490613783596934	0.916684252080105	0.483625276229236	0.917636105355321
Cutibacterium	-0.188220330586565	-0.0675817930623435	-0.292329160166223	-0.210038628438045	4.21635765355967	-0.0494622673923568	0.476562500530986	0.473646735391061	0.906740763307459	0.51890501500117	0.925394508815336
[Eubacterium]_siraeum_group	-0.666199084320152	-0.705370788840439	-0.630172827187715	0.174199061673201	4.22494712840487	0.033662618207982	0.480999479867485	0.520299856285657	0.927173259456618	0.54088114199197	0.936954089387846
unclassified_Bifidobacteriaceae	-0.634635636874076	-0.541609392991628	-0.71788590538423	-0.21200962115473	4.18808310564844	-0.0425083655381193	0.477355544499916	0.478674827192881	0.909183861551214	0.493524657811384	0.927023182373389
Paludicola	-0.707084494956455	-0.588035931631833	-0.812540868264128	-0.194207857471232	4.36674370273454	-0.0381162611637826	0.476834982304562	0.502701610494126	0.914422409519053	0.523672911097259	0.91837901945614
Saccharimonadales	-0.720476205891989	-0.678905071998421	-0.765034500322258	-0.076310021506476	4.16527267576467	-0.0159889338114854	0.490625000212002	0.547043904717432	0.932537056352439	0.562318065652533	0.941402421255602
Sneathia	-0.663809374164517	-0.634039938301188	-0.699875335594323	-0.0131512805442666	4.2141999952082	-0.00203851043059676	0.498437500035322	0.473774050109125	0.908634015304211	0.477664288987171	0.919656963437546
Gallicola	-0.675189774798222	-0.759456957186467	-0.594175636267784	0.185491578140447	4.17341344293278	0.0413064510613166	0.479958355476736	0.490832802155031	0.929681070918674	0.518052610646882	0.928126521786695
Adlercreutzia	-0.68384062022916	-0.766318539378783	-0.593693603732695	0.111458949991044	4.17747645299263	0.0285462577217262	0.486458333639676	0.451345556966793	0.896658068539752	0.504192685075184	0.912168781113393
