"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"K02399",184.71728163092,-1.24822551374081,0.672957941172857,-1.85483436240511,0.0636198834106619,0.130432412985155
"K11103",28.3398993716196,-1.87380467905292,1.01039144309033,-1.85453340075982,0.0636628862153391,0.130451417830313
"K06956",676.332143553691,-0.773845540846994,0.417292645129704,-1.85444327830524,0.0636757680029331,0.130451417830313
"K21511",8.52907425753493,-2.91229002285672,1.57178271355486,-1.85285790315766,0.063902728275327,0.13083223657775
"K19200",190.818508708926,1.64539677579724,0.888050791907705,1.85281831939209,0.0639084035739806,0.13083223657775
"K01809",987.404323215686,0.471108752111739,0.254316302322956,1.85245203633654,0.0639609389367881,0.130891910504279
"K03639",556.885976725698,0.524803380163329,0.283334491701758,1.85223965148495,0.0639914172703399,0.130906419028542
"K00783",1665.22323855239,-0.343090523841849,0.185447643443664,-1.85006677610371,0.0643039257626459,0.131497651623503
"K07407",3022.86370097146,0.389682286163142,0.210705131460166,1.84942000919807,0.0643971883785268,0.131640271495476
"K02775",623.782023283389,-0.671339255697823,0.363067995721899,-1.84907307614095,0.0644472614873561,0.131694531779749
"K01286",9.14130436356095,1.36722737033267,0.73994464349205,1.84774277691944,0.0646395625288588,0.132039281559862
"K02548",929.949877072338,-0.412475585357375,0.223284907983729,-1.84730615733076,0.0647027810710833,0.132120199071453
"K09759",97.3386836153911,1.69207379818248,0.916515577048609,1.84620298940401,0.0648627370739908,0.132398519111279
"K07006",84.6784710038192,-1.68653345874629,0.913744464790011,-1.84573863233621,0.0649301649383758,0.132487835639843
"K07037",244.51790490659,1.25268536418426,0.679091010625679,1.84465019354343,0.0650884404412397,0.132762391089511
"K12139",60.2316152481349,-1.61924197880796,0.877978259370954,-1.84428482314368,0.0651416421278431,0.132806780395416
"K12240",25.7912873302958,2.55137125879221,1.3834757747716,1.84417487123215,0.0651576592756499,0.132806780395416
"K00013",765.282451500551,0.454971954173005,0.246749144019819,1.8438643667046,0.0652029092888645,0.132850630975528
"K06950",1070.11838603562,-0.224533119498765,0.121809442587218,-1.84331456354867,0.0652830960104945,0.132965607121811
"K03556",342.516628605012,-0.981092888167758,0.532429659581928,-1.8426713660883,0.0653770071418446,0.133065735296897
"K10794",19.7404376829945,1.48703509912231,0.80700801282828,1.84265221098707,0.0653798056220239,0.133065735296897
"K13985",199.806220652618,1.27746166812192,0.69373667624566,1.84142155354283,0.0655598066701222,0.133350572951198
"K25034",36.2598933731273,-1.36140933677835,0.739346027145042,-1.84136965209022,0.0655674069611753,0.133350572951198
"K06908",165.698982468676,-1.32367298929221,0.719143882571499,-1.84062330414194,0.0656767802387494,0.133524496547868
"K19355",66.2805173016764,1.8808163727337,1.02239845795511,1.83961190287347,0.0658252356117408,0.133754622723138
"K16325",12.674236657645,-2.71024645415887,1.47333908576788,-1.83952661022791,0.0658377676616481,0.133754622723138
"K13052",382.845590832451,0.588189371915915,0.320020227472916,1.83797560723156,0.0660659997770594,0.134169593886866
"K18890",425.307192490998,-0.530707734367009,0.28884487341621,-1.83734517455772,0.0661589549344362,0.134309637565484
"K09758",180.509394902678,1.19592738391639,0.651783431593284,1.83485391918132,0.0665273369616721,0.134985500443997
"K07814",191.295465463324,1.73904228546916,0.947826934567251,1.83476774297742,0.0665401100098245,0.134985500443997
"K07009",995.619309554943,-0.418486657186293,0.228107534305049,-1.83460251964606,0.0665646050821225,0.134986266175594
"K00147",968.316110144644,0.333558030387287,0.181833102088692,1.83441863200788,0.0665918759503168,0.134992658346223
"K03116",655.545486986824,0.493821193925059,0.269298005062789,1.83373506168351,0.0666933313502914,0.135149375658067
"K04092",796.395662186246,-0.702759413445643,0.383399902001166,-1.83296711808629,0.0668074612060018,0.135331654133186
"K16919",173.86762242254,1.28099294220536,0.699889514994581,1.83027880081227,0.0672082596837934,0.136094294301806
"K02846",11.6808760652972,-2.72834378973799,1.49211776780899,-1.82850432358584,0.0674738973835866,0.136582786132345
"K23258",656.541385218608,-0.733008278983159,0.400988846502315,-1.82800166482667,0.0675493017886037,0.136685987747945
"K11084",15.755970669517,-2.64979721087755,1.45010816646484,-1.82731003945546,0.0676531666012346,0.136846683580452
"K02408",197.737624397948,-1.17680336345514,0.644436044611723,-1.82609798644048,0.0678355034734337,0.137165936756072
"K16179",12.0214694822108,2.4171677369562,1.32424412533948,1.82531882959008,0.0679529303114917,0.137353756212864
"K01857",67.0959249546432,-1.57491665512568,0.863079903784103,-1.82476344104479,0.0680367350083984,0.137473503914081
"K25109",3.58284665265493,-3.18709570406555,1.74835271928395,-1.82291345957403,0.0683164990487632,0.137988973358328
"K06223",877.03472805687,-0.547689171967702,0.300969783394689,-1.8197480351357,0.0687973845499466,0.138910159208532
"K02421",162.660070969488,-1.20561164500136,0.662680699635768,-1.81929494198942,0.0688664446519305,0.13899945572191
"K01448",2295.26290806793,0.497832646175126,0.27385856212632,1.81784583366612,0.0690876991067128,0.139395764924395
"K07718",1908.83346925537,1.13971665398143,0.627151759525691,1.8172900524801,0.0691727123229569,0.139516998512285
"K07270",6.74167280100347,2.07243522351264,1.14091600288279,1.81646608363469,0.0692989060794253,0.139721173388524
"K01372",2767.27428152964,-0.461395125364969,0.254034697097873,-1.81626813437696,0.0693292508633171,0.139732019114867
"K16927",281.40649509292,0.669583819015368,0.369001949281543,1.81458070972,0.0695883691797683,0.140203780525257
"K00567",754.394504770644,0.544023795547588,0.300287252807912,1.8116779532283,0.070035972118976,0.141054816822565
"K21393",89.2865378511031,-1.69965249096572,0.940442856781115,-1.80728948995707,0.0707171538949559,0.142336128892905
"K02038",1174.82435489686,0.288403799805376,0.159581414039549,1.80725181275748,0.0707230256300103,0.142336128892905
"K07504",65.0262582349929,1.40496554366778,0.778213813733643,1.805372146926,0.0710164666857947,0.142875328555138
"K10194",87.5350114898181,1.69078233946612,0.938621710783036,1.80134586707525,0.0716483826574925,0.144087638004769
"K05306",240.081253193202,1.06717378476887,0.592477611250382,1.8012052514806,0.0716705349661027,0.144087638004769
"K13892",319.859960448696,-1.26062485460833,0.700662447343592,-1.79918997997925,0.0719886339180806,0.144675182778994
"K01712",302.977412844137,1.08381135345442,0.602579697880843,1.79861909929255,0.0720789540282115,0.14480470412631
"K14645",23.0580133276324,-1.2345989885831,0.686575161305818,-1.798199320574,0.0721454272065094,0.144886241863952
"K03787",327.636614383408,0.79923212447102,0.444703006476976,1.79722671722571,0.0722996346955078,0.145143850570573
"K25064",5.05567744914522,2.41032215294298,1.34149911389758,1.79673778981489,0.0723772566335639,0.145247581706008
"K03707",295.929393419466,-0.596859713812975,0.332421328206417,-1.79549163416601,0.0725754044643942,0.145593024654915
"K01791",482.531071911915,-0.537350864909222,0.299475485711445,-1.79430668133878,0.0727642322719441,0.145876285918671
